time,Demand_AVG,ActualGen_AVG,Import_AVG,Demand_STDV,ActualGen_STDV,Import_STDV,Wind1_Mean,Wind1_STDV,Wind2_Mean,Wind2_STDV,Kern_mean,Kern_std,Topaz_mean,Topaz_std,Deser_Sunlight_mean,Deser_Sunlight_std,CA_Valley_Solar_Ranch_mean,CA_Valley_Solar_Ranch_std,Mount_Signal_mean,Mount_Signal_std,1_Car_Miles,1_Car_KWh,Mean (kWh),Standard Deviation (kWh),Charge_KWh_perCar,Charge_STDV_perCar,Share_Veh_Plugged,NG_mean,NG_STDV,Hydro_mean,Hydro_STDV
1/1/10 0:00,28157.71,19198.29,-7399.71,881.45,2401.79,1350.07,2130.333333,1351.884265,2912.666667,526.5011554,129.3825802,33.81182344,128.6898441,59.69166162,67.35601969,51.61918566,131.238235,60.17935301,51.10476149,34.72709438,2.41584,0.894755556,18.697842,15.249917,0.877790591,0.681109549,0.641536503,9242,1062.509765,2116.2,1103.048594
1/1/10 1:00,29925.43,20303.29,-9182,642.51,2230.01,1112.9,2303,1211.310365,3020.833333,355.0371342,0,0,0,0,0,0,0,0,0,0,2.41584,0.894755556,16.488526,13.930423,0.928140685,0.6965135,0.565733271,11328.6,765.2416612,2857.4,1348.092096
1/1/10 2:00,32875.43,21659.86,-10060.57,753.61,2431.54,1131.7,2239.166667,1307.564364,3169.833333,260.4268931,0,0,0,0,0,0,0,0,0,0,2.41584,0.894755556,14.343198,13.51042,0.902108724,0.693338337,0.492125513,11741.4,884.942258,3319.2,1355.447048
1/1/10 3:00,33441.57,21706.14,-10413.86,835.62,3150.19,1114.37,2587.5,855.8889531,3061.666667,507.596953,0,0,0,0,0,0,0,0,0,0,0.87696,0.3248,11.99619,11.713198,0.909746233,0.691352153,0.411597968,11338.8,1283.321355,3119,1260.326545
1/1/10 4:00,32656.14,21066.14,-10375.71,1209.65,3274.45,1068.88,2587.5,855.8889531,3258.166667,289.1646013,0,0,0,0,0,0,0,0,0,0,0.87696,0.3248,10.015929,9.737113,0.916594857,0.692717714,0.343653779,11083,1340.811135,2702.8,1169.558549
1/1/10 5:00,31635,20365,-10075.29,1223.61,3263.1,915.18,2923.166667,676.4375556,3105.833333,528.5434388,0,0,0,0,0,0,0,0,0,0,0.87696,0.3248,7.218457,7.00201,0.913338488,0.692948671,0.247670488,10645.8,1424.392748,2280.2,1145.348288
1/1/10 6:00,30537.86,19496.14,-9893.43,1169.05,2946.11,918.44,2804.5,632.6732964,3061.666667,507.596953,0,0,0,0,0,0,0,0,0,0,0.87696,0.3248,5.196229,5.214045,0.876247731,0.665799979,0.178286381,10496.2,1041.697749,1896,990.2239646
1/1/10 7:00,29335,18821.86,-9547.86,1113.78,2748.22,1085.69,2943,489.7011333,3105.833333,528.5434388,0,0,0,0,0,0,0,0,0,0,0.79632,0.294933333,4.346737,4.403748,0.653160479,0.532716187,0.149139695,10303,567.0022046,1641.2,873.6296126
1/1/10 8:00,28156.86,18338.86,-9074.29,1078.83,2605.84,1417.55,3031.333333,551.0806354,3031.333333,551.0806354,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.025598,3.800259,0.575983771,0.486623096,0.138121183,9874.2,683.5807926,1524.6,822.8349166
1/1/10 9:00,27056.71,17510.29,-8594.86,1070.21,2491.64,1367.19,2848.666667,670.2526887,2834.666667,997.1087537,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.959049,3.608625,0.501042317,0.471951383,0.135837839,9311.4,813.3236133,1483.6,870.528173
1/1/10 10:00,26125.29,16726.14,-8418.71,1078.69,2403.96,1264.41,2237.833333,1123.407569,2607.833333,991.8397888,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.797049,3.486873,0.419055697,0.409170107,0.130279502,8823.4,694.217041,1375.4,805.393258
1/1/10 11:00,25372.14,15982.14,-8372.71,1032.72,2487.63,1317.68,1948.166667,1432.093351,2390.833333,1101.631775,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,3.987062,3.474549,0.349880429,0.340140717,0.136798985,8489.4,901.8998281,1289.4,873.5217799
1/1/10 12:00,24928,15829.86,-8303,970.46,2248.55,1298.55,1647.5,1344.418499,2529.833333,1282.07011,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,4.263748,3.866013,0.252158021,0.244597008,0.146292282,8361.4,981.6525862,1320.8,897.1322088
1/1/10 13:00,24851.86,15965.71,-8091.14,896.38,2356.47,1286.44,1630.333333,1579.655743,2485.666667,1249.377552,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,5.9366,6.357654,0.181516745,0.182139101,0.203689046,8571.2,726.4786301,1403.2,889.8104854
1/1/10 14:00,25284,16185.57,-8332.71,785.15,2351.57,1362.3,1522.333333,1565.196047,2272.833333,1273.626698,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,7.992197,8.025435,0.151841952,0.153833483,0.274218068,8789.2,865.6464059,1630.6,950.1396213
1/1/10 15:00,26039,16655.29,-8598.43,744.05,2487.63,1490,1294.666667,1314.832258,1816.5,1538.248452,0,0,0,0,36.34962391,7.241049827,0,0,76.09304852,15.48275897,1.6044471,0.594239667,13.367056,12.794345,0.140623796,0.132752164,0.458633374,8883.8,1056.562918,1716.6,975.6084255
1/1/10 16:00,26213.71,17525.57,-8501.86,847.81,2019.82,1285.74,1294.666667,1314.832258,2091.333333,1542.690204,294.7023746,112.5347989,182.1638153,105.3276233,328.7568199,89.701123,189.0940779,105.2086712,379.238823,119.2073042,1.6044471,0.594239667,18.374454,15.855388,0.13829908,0.126057929,0.630440826,7360.8,465.1716887,1465.8,923.4271493
1/1/10 17:00,25953.86,19414,-6610.86,1067.99,1366.23,885.19,1674,1488.164641,2073.666667,1622.469311,595.1442553,210.030617,465.2656034,266.2576084,549.639665,222.2084794,446.6612161,280.0111356,600.2706453,140.5971789,1.6044471,0.594239667,22.051453,17.110522,0.132640031,0.121804839,0.756601325,5908,410.1475344,1274,922.267857
1/1/10 18:00,25475.86,20120.14,-4923.43,1394.54,1387.8,1088.01,1674,1488.164641,1772.333333,1416.637239,552.5032819,198.7337438,458.4989923,213.6137063,558.924412,183.2454678,437.9838315,228.7594594,603.8776413,95.39017261,1.6044471,0.594239667,23.316325,17.497493,0.139277641,0.121374332,0.8,5226.8,234.17344,1159.4,864.7819378
1/1/10 19:00,25069,20283.71,-4410.43,1725.99,1472.27,1144.4,1599.5,1408.173959,1589,1330.125257,538.3434668,156.9841267,464.4373894,179.2664908,513.8920197,163.5684492,426.4838716,202.2521375,559.1409139,99.62118604,1.4841819,0.549697,22.662362,17.417728,0.148942947,0.135049109,0.777562056,5105.6,338.5148446,1120.6,833.0716056
1/1/10 20:00,24711.43,20282.43,-4026,1911.28,1705.4,1064.95,1629.833333,1428.690368,1594.333333,1290.397561,520.3674759,119.9567601,435.6129688,160.0015809,495.3690059,131.719399,411.5441792,197.2362179,549.5457355,83.8015627,1.4841819,0.549697,22.854228,17.367832,0.20737968,0.222088107,0.784145117,5211.6,494.802789,1090.8,861.6540489
1/1/10 21:00,24475,20291.14,-3761.86,1864.48,1783.42,961.01,1683,1476.130618,1658.833333,1462.832241,502.5315176,146.4504248,437.8473713,180.8733753,479.4170396,163.1276524,380.3291328,190.1013909,515.0001541,149.8915505,1.4841819,0.549697,23.026276,17.402137,0.279186615,0.280347698,0.790048209,5330,442.4381313,1087,905.9437069
1/1/10 22:00,24516,20252.86,-3865.71,1694.65,1735.12,1009.71,1674,1488.164641,1670.166667,1728.86349,478.5627434,198.6821084,420.6897358,220.6967734,466.3155067,202.6417875,323.0350828,216.8687307,524.7709949,128.37152,1.4841819,0.549697,22.944471,17.407939,0.466943335,0.446937166,0.78724142,5583.2,279.9958928,1087.8,900.1267688
1/1/10 23:00,25042.43,19923.57,-4458,1334.78,1763.61,1012.21,1694.333333,1584.428309,1661.166667,1739.069914,432.7996198,210.4273209,342.2227098,228.4069647,385.8798309,224.6894189,284.663511,209.5050317,460.3973041,126.814727,1.9652427,0.727867667,22.012694,16.725922,0.64186376,0.553866741,0.755271476,6293.6,591.5541395,1302.8,1038.592413
1/2/10 0:00,25913.86,18449.14,-6096,909.7,2545.61,1137.44,1630.5,1630.833253,1587,1718.866487,107.2922413,63.76684468,104.6671421,73.80052045,82.13803543,58.751011,97.49990913,76.01963698,69.28186429,35.178171,1.9652427,0.727867667,18.697842,15.249917,0.770310157,0.597711583,0.641536503,7771.6,949.2058786,2007,1090.87442
1/2/10 1:00,27720.86,19166.43,-8204.29,448.16,2695.16,1652.47,1749.166667,1746.786927,1749.166667,1746.786927,0,0,0,0,0,0,0,0,0,0,1.9652427,0.727867667,16.488526,13.930423,0.81449517,0.611229408,0.565733271,10263,2055.88132,2895.6,1501.977796
1/2/10 2:00,30945.57,20635.86,-9270.57,1032.72,2783.82,1675.13,1793.333333,1792.231309,1738.5,1636.170498,0,0,0,0,0,0,0,0,0,0,1.9652427,0.727867667,14.343198,13.51042,0.791650674,0.608443026,0.492125513,11302.4,2311.051774,3281,1484.029649
1/2/10 3:00,31973.29,21040.57,-9682.29,857.07,2982.24,1260.96,1531.666667,1651.165487,1369.833333,1622.912865,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,11.99619,11.713198,0.798353013,0.606700039,0.411597968,11260,2072.744196,3214.6,1401.455065
1/2/10 4:00,31856.14,20866.57,-9838.57,1037.35,2897.48,1068.9,1335,1645.916401,1306,1653.280617,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,10.015929,9.737113,0.804363063,0.607898395,0.343653779,11404.4,1825.38963,2980.2,1382.751496
1/2/10 5:00,31348.29,20421.57,-9814.14,1135.24,2937.17,1032.73,1392.833333,1658.436302,1521.5,1566.573171,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,7.218457,7.00201,0.801505418,0.608101072,0.247670488,11437.2,1895.820588,2541.4,1354.772785
1/2/10 6:00,30393.71,19658.57,-9487.57,1259.77,3034.2,1091.16,1522.666667,1660.948845,1609.333333,1537.924402,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,5.196229,5.214045,0.768956212,0.584276582,0.178286381,10953.4,2113.988363,2226,1308.257811
1/2/10 7:00,28835.29,18407.29,-9148.86,1384.78,2926.18,882.49,1521.5,1566.573171,1605.5,1580.257289,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.346737,4.403748,0.605470823,0.493820613,0.149139695,10460.6,2007.128994,1826.2,1281.674959
1/2/10 8:00,27161.43,17241.86,-8796.14,1455.17,2684.1,924.81,1466.666667,1595.58073,1413.833333,1639.959684,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.025598,3.800259,0.533929071,0.451092948,0.138121183,9776.6,1830.396351,1677,1188.663746
1/2/10 9:00,25945.71,16392.43,-8522,1301.9,2554.01,1089.15,1452.833333,1601.954733,1408.833333,1585.798148,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.959049,3.608625,0.464459369,0.437492472,0.135837839,9505.2,1560.31766,1507.4,985.7054834
1/2/10 10:00,25040.43,15654.29,-8390.14,1220.93,2642.99,1163.84,1281.833333,1589.600757,1428.5,1484.820494,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.797049,3.486873,0.388458894,0.379295088,0.130279502,9206.8,1538.572455,1345.6,936.1179413
1/2/10 11:00,24513.71,15407.71,-8288.43,1129.11,2473.24,1379.51,1369.833333,1622.912865,1472.666667,1549.035528,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,3.987062,3.474549,0.324334368,0.315305789,0.136798985,9041.4,1419.470606,1336.6,911.2504047
1/2/10 12:00,24383.57,15410.14,-8232.71,1037.55,2215.08,1408.7,1369.833333,1622.912865,1447.833333,1546.614033,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,4.263748,3.866013,0.233747033,0.226738078,0.146292282,9155.6,1283.265873,1340.2,895.5256557
1/2/10 13:00,24796.29,15779.86,-8346.86,959.6,2238.32,1377.19,1472.666667,1549.035528,1555.5,1465.57603,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,5.9366,6.357654,0.168263538,0.168840453,0.203689046,9194.2,1489.493437,1575.6,1083.660833
1/2/10 14:00,25884.14,16655.29,-8593.29,1137.77,2252.37,1508.58,1580.333333,1465.944155,1713.166667,1487.403834,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,7.992197,8.025435,0.140755411,0.142601533,0.274218068,9779.8,1778.031411,1830.4,1230.625573
1/2/10 15:00,27576.57,17770.29,-9141.57,1640.28,2268.7,1604.36,1536.166667,1401.993497,1928.833333,1373.602478,0,0,0,0,33.34045318,11.1070299,0,0,73.67858178,15.5116723,1.6044471,0.594239667,13.367056,12.794345,0.130356334,0.123059439,0.458633374,10471.6,1804.88152,2026,1361.1238
1/2/10 16:00,28566.14,18957.43,-9282.29,1899.09,1945.3,1289.82,1820.666667,1324.557536,1820.833333,1385.164744,268.8962072,126.0176661,174.6766993,103.2596371,295.9996479,146.0568727,167.4170241,111.3350203,401.3757424,106.2274284,1.6044471,0.594239667,18.374454,15.855388,0.128201354,0.116853974,0.630440826,9596,2073.059333,1715.8,1055.417311
1/2/10 17:00,28828.43,20473.43,-8184.29,1812.83,1750.45,613.62,1668.833333,1377.581129,1781.333333,1403.233646,486.4193672,260.5889126,379.923765,271.8008561,531.1576816,228.3389672,386.2304646,284.4268927,621.8082661,130.3058371,1.6044471,0.594239667,22.051453,17.110522,0.122955493,0.112911419,0.756601325,7953,1907.891637,1319.6,835.3088052
1/2/10 18:00,28618,21013.86,-7084,1826.49,1823.56,707.27,1738,1490.982092,1638.833333,1416.487828,455.9380332,260.1533252,438.0817411,234.6016885,529.5236383,209.8118104,411.8175287,240.2668071,615.11731,88.1095725,1.6044471,0.594239667,23.316325,17.497493,0.129108467,0.112512345,0.8,7065.4,1688.36024,1140,673.383249
1/2/10 19:00,28260.57,21218.43,-6538.86,2061.44,1986.67,1036.15,1694.333333,1584.428309,1638.833333,1416.487828,453.9953386,217.7404003,443.686633,172.3082208,471.6909749,213.6924962,425.6528513,194.6435964,569.6634011,87.98963211,1.4841819,0.549697,22.662362,17.417728,0.138068073,0.125188675,0.777562056,6960,1731.676789,1077,651.1263318
1/2/10 20:00,27887.29,21139.43,-6154.43,2248.74,2211.35,1223.92,1705,1698.750835,1713,1437.732103,473.4312101,155.5429717,430.8844884,170.5295431,467.5583248,190.6580129,408.8624595,196.2947142,558.1038644,98.3301584,1.4841819,0.549697,22.854228,17.367832,0.192238125,0.205872635,0.784145117,7181.4,2055.563499,982,565.1119358
1/2/10 21:00,27629.71,21134.57,-6111.29,2281.8,2115.04,1281.69,1758.5,1822.825362,1604.166667,1430.910677,470.549285,155.5140879,429.5856143,186.4322773,451.738383,225.2168206,392.8452629,202.8061981,534.4450013,127.4741525,1.4841819,0.549697,23.026276,17.402137,0.258802171,0.259878479,0.790048209,7230.6,1994.711583,1003.6,576.3287256
1/2/10 22:00,27605.71,21083.71,-6035,2173.03,2034.41,1145.52,1512.166667,1594.708176,1024.333333,1123.221913,471.1370616,184.9560919,383.3157251,225.5764116,461.2208544,225.6435745,359.151946,225.4042128,520.3786838,178.0060449,1.4841819,0.549697,22.944471,17.407939,0.43285008,0.414304634,0.78724142,7375.4,1836.763812,1045.8,591.286056
1/2/10 23:00,27901.14,20677,-6446.29,1985.56,2605.28,1386.29,1374,1546.685618,1207.333333,1491.653803,442.8244244,196.6104625,337.1411861,226.3393053,389.7686569,220.2882045,284.2876448,235.9044818,424.4077794,190.6690281,1.9652427,0.727867667,22.012694,16.725922,0.594998919,0.513426887,0.755271476,8537.6,2298.929816,1249.6,629.0463417
1/3/10 0:00,28534.57,19565.14,-7543.14,1735.9,2896.14,1449.16,1448.5,1632.248725,1330.666667,1613.640811,112.7551944,48.28122383,99.07524049,79.23596084,95.43248294,54.89443275,105.7483204,88.37620071,64.97692324,40.49810811,1.9652427,0.727867667,18.697842,15.249917,0.714066971,0.554070456,0.641536503,10640.6,2406.908141,1871.8,968.8607743
1/3/10 1:00,30267.14,20840.86,-8997,1556.93,2395.73,1405,1531.666667,1651.165487,1492.666667,1690.247043,0,0,0,0,0,0,0,0,0,0,1.9652427,0.727867667,16.488526,13.930423,0.755025873,0.566601295,0.565733271,13266,2004.862215,2848.2,1540.518971
1/3/10 2:00,33127,22418.57,-9670.86,1859.86,2804.23,1441.32,1575.5,1612.873554,1335,1645.916401,0,0,0,0,0,0,0,0,0,0,1.9652427,0.727867667,14.343198,13.51042,0.733849338,0.564018356,0.492125513,13995,1630.390291,3260.2,1530.929685
1/3/10 3:00,33900.14,22797.43,-10031.43,1243.92,2961.82,1145.88,1422.833333,1630.77128,1408.833333,1585.798148,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,11.99619,11.713198,0.740062315,0.562402631,0.411597968,13941,1500.353458,3252.6,1605.909493
1/3/10 4:00,33600.57,22303.14,-9958.14,1228.17,2957.56,1097.2,1301.166667,1649.532954,1486.833333,1436.88878,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,10.015929,9.737113,0.745633548,0.56351349,0.343653779,13556.8,1355.562872,2999,1549.002905
1/3/10 5:00,32886.57,21529,-9932.86,1297.28,3065.58,1151.02,1257,1583.654255,1299.666667,1298.088081,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,7.218457,7.00201,0.742984551,0.56370137,0.247670488,13037,1316.289292,2592.8,1449.752979
1/3/10 6:00,31678.43,20581.14,-9878.14,1153.71,2928.52,1320.9,1118.166667,1341.181183,1077.333333,1153.752082,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,5.196229,5.214045,0.712811882,0.541616394,0.178286381,12477.6,1584.110571,2258.2,1287.92263
1/3/10 7:00,29819,19166.57,-9325.14,1094.83,2848.11,1015.84,877.6666667,1281.590366,1107.333333,1123.77216,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.346737,4.403748,0.605470823,0.493820613,0.149139695,11869.8,1799.167224,1649.2,937.7567382
1/3/10 8:00,27937.29,17960.43,-8825.14,1057.13,2836.72,1184.53,847.6666667,1301.621245,1220.333333,1262.437272,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.025598,3.800259,0.533929071,0.451092948,0.138121183,11236,1801.353935,1312.6,750.0948607
1/3/10 9:00,26621,17055.29,-8523,998.51,2611.9,1283.73,838.5,1251.479405,1221,1193.971859,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.959049,3.608625,0.464459369,0.437492472,0.135837839,10851.8,1846.323834,1178.2,645.0586795
1/3/10 10:00,25576.86,16264,-8317.43,945.95,2280.35,1253.26,681.6666667,1260.923101,872.3333333,974.7372295,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.797049,3.486873,0.388458894,0.379295088,0.130279502,10569.4,2160.903237,1116.6,616.0757259
1/3/10 11:00,24997.43,15891.14,-8215.71,952.28,2167.62,1299.1,778.5,1289.142622,991.1666667,1312.343921,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,3.987062,3.474549,0.324334368,0.315305789,0.136798985,10443.6,2438.154486,1124.2,608.3865547
1/3/10 12:00,24847.29,15920,-8148.14,1034.15,1970.39,1165.71,808.5,1270.875564,1005.333333,1423.558593,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,4.263748,3.866013,0.233747033,0.226738078,0.146292282,10525.8,2495.683714,1187.6,632.5779003
1/3/10 13:00,25282.57,16423,-8196,1223.49,2173.5,1258.29,947.3333333,1336.323713,996.3333333,1430.927625,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,5.9366,6.357654,0.168263538,0.168840453,0.203689046,10799.8,2523.203064,1386,759.5557912
1/3/10 14:00,26588.43,17724,-8458,1745.04,2635.67,1385.85,1024.833333,1317.378217,843.6666667,1376.009108,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,7.992197,8.025435,0.140755411,0.142601533,0.274218068,11378.8,2775.685087,1658.6,997.8017338
1/3/10 15:00,28631.14,19232,-8805.43,2542.82,3471.39,1951.12,852.3333333,1251.485304,1005.333333,1423.558593,0,0,0,0,31.33541169,11.1279607,0,0,70.30844951,16.31419224,1.6044471,0.594239667,13.367056,12.794345,0.130356334,0.123059439,0.458633374,11865,3041.106953,1884.6,1097.988297
1/3/10 16:00,29858.43,20781,-9080.86,2939.55,3403.86,1841.66,1035.333333,1401.221991,1207.333333,1491.653803,258.1174382,124.7958596,191.6328193,90.62425401,264.1596726,151.2404568,196.67889,94.18367559,341.5128879,148.2820384,1.6044471,0.594239667,18.374454,15.855388,0.128201354,0.116853974,0.630440826,11071,2838.693185,1703.2,874.3707452
1/3/10 17:00,29933.86,21760.14,-7791.57,2840,3130.25,1250.19,1044.333333,1393.393651,1315,1429.361536,545.4716798,238.9677627,491.7273259,215.2618425,472.6468125,266.7971149,484.0582826,247.3997552,544.4381004,212.2717829,1.6044471,0.594239667,22.051453,17.110522,0.122955493,0.112911419,0.756601325,9196.6,2785.434221,1419.6,833.4493386
1/3/10 18:00,29579,22027,-6798,2862.37,3107.12,1076.03,1138.166667,1345.972721,1315,1429.361536,576.1471012,166.0536679,517.1904493,167.7390065,490.6551556,218.521236,499.7241618,209.8691126,522.9424608,190.8281686,1.6044471,0.594239667,23.316325,17.497493,0.129108467,0.112512345,0.8,8548.4,2830.598753,1296.8,721.7885424
1/3/10 19:00,29213.86,22068.57,-6532.43,2949.14,2884.21,1062.32,926.5,1329.22846,1294.666667,1314.832258,529.0989609,153.6616029,479.900427,163.1630795,474.054193,184.3850264,498.7707124,152.3572552,520.0113524,155.2957784,1.4841819,0.549697,22.662362,17.417728,0.138068073,0.125188675,0.777562056,8107.6,2996.499091,1172.4,677.0341941
1/3/10 20:00,28850,21976.86,-6365.29,3006.73,2610.22,1358.08,838.6666667,1308.375736,1251.166667,1460.878012,488.1114032,151.0509019,466.6671399,135.6181365,446.7728348,181.351105,453.6942914,149.2292282,494.1971037,173.8401479,1.4841819,0.549697,22.854228,17.367832,0.192238125,0.205872635,0.784145117,8087.4,2760.560686,1119,604.4183154
1/3/10 21:00,28718.14,21720.71,-6371.43,3127.8,2722.54,1501.8,808.6666667,1326.945013,1281.833333,1589.600757,493.8041272,185.0877245,441.1675115,178.8834209,472.7472276,166.2140701,436.5384144,186.2397787,518.3449895,168.4484155,1.4841819,0.549697,23.026276,17.402137,0.258802171,0.259878479,0.790048209,8186,2736.317873,1140,614.6149201
1/3/10 22:00,28786.71,21868.29,-6475.71,3079.31,2480.54,1523.28,782.8333333,1331.478639,1251.833333,1614.829578,490.0213822,205.1930786,424.0752708,219.9299338,459.139579,219.9611992,422.9241002,222.6948669,481.2018142,226.6227648,1.4841819,0.549697,22.944471,17.407939,0.43285008,0.414304634,0.78724142,8419.8,2403.978307,1186.2,694.5532377
1/3/10 23:00,29026.86,21574.14,-6699.57,2960.36,2540.07,1520.4,900.6666667,1336.490279,1281.833333,1589.600757,466.1308549,200.8464984,402.6111358,220.1806656,428.5621993,207.7793055,379.6751748,228.0992392,375.6102672,229.7311994,1.9652427,0.727867667,22.012694,16.725922,0.594998919,0.513426887,0.755271476,9201.6,1819.716819,1416,817.6230794
1/4/10 0:00,29572,20842.86,-7441.71,2629.27,3835.1,1381.77,1069.5,1364.029582,1457.666667,1605.265544,124.8671545,67.57814422,135.1991001,78.71652862,105.0652384,57.9628849,124.3525504,92.1556353,67.76319959,45.25760085,1.9652427,0.727867667,18.697842,15.249917,0.714066971,0.554070456,0.641536503,11029,1880.689102,1989,1111.819005
1/4/10 1:00,31122.14,22133.57,-8587.14,2486.18,3784.21,1774.36,1265.333333,1416.971512,1457.666667,1605.265544,0,0,0,0,0,0,0,0,0,0,1.9652427,0.727867667,16.488526,13.930423,0.755025873,0.566601295,0.565733271,13558,1551.874351,2694.2,1424.607735
1/4/10 2:00,33791.86,23677,-9175.29,2479.87,4153.98,1883.37,1393,1345.922732,1389.5,1524.999377,0,0,0,0,0,0,0,0,0,0,1.9652427,0.727867667,14.343198,13.51042,0.733849338,0.564018356,0.492125513,14260.2,1606.826593,3251.4,1481.478754
1/4/10 3:00,34504.14,23864,-9536.57,1823.53,4279.15,1816.02,1196.333333,1479.971306,1369.833333,1622.912865,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,11.99619,11.713198,0.740062315,0.562402631,0.411597968,14159.2,1613.832767,3075.8,1463.434214
1/4/10 4:00,34097.57,23192.29,-9709,1697.69,4197.79,1698.44,1099.333333,1438.720218,1294.833333,1375.944391,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,10.015929,9.737113,0.745633548,0.56351349,0.343653779,13923,1518.746029,2610.8,1386.775288
1/4/10 5:00,33332.71,22291,-9823.57,1651.77,4175.17,1726.67,1025.333333,1273.978754,1359.333333,1275.555827,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,7.218457,7.00201,0.742984551,0.56370137,0.247670488,13357.2,1197.683264,2309,1361.378346
1/4/10 6:00,31986.57,21195.86,-9609.57,1443.37,3596.95,1607.75,994.6666667,1100.671371,1141.666667,1172.48602,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,5.196229,5.214045,0.712811882,0.541616394,0.178286381,12867.6,1155.368686,2038.6,1172.183561
1/4/10 7:00,29959,19326,-9253,1218.61,3175.58,1193.69,1038.5,1069.104064,1402.833333,1413.387621,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.346737,4.403748,0.605470823,0.493820613,0.149139695,11854.8,1548.636723,1735.2,1025.103751
1/4/10 8:00,27920,17921.43,-8860.14,1037.2,2890.92,1258.94,1210,964.1831776,1565.166667,1478.133609,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.025598,3.800259,0.533929071,0.451092948,0.138121183,11111.6,1768.185737,1408.2,809.0443128
1/4/10 9:00,26500.86,16899.14,-8588.86,941.59,2648.92,1230.62,1372.333333,1091.783617,1609.333333,1537.924402,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.959049,3.608625,0.464459369,0.437492472,0.135837839,10450.4,1865.245909,1237.8,651.3088361
1/4/10 10:00,25527.86,16220.43,-8346,898.54,2451.7,1173.14,1308.666667,1198.884259,1334.666667,1549.186324,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.797049,3.486873,0.388458894,0.379295088,0.130279502,10193.4,1848.974121,1182.8,616.9053412
1/4/10 11:00,24977.29,15767.14,-8328.57,992.14,2387.72,1213.25,1480.666667,1259.404409,1241.166667,1698.019719,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,3.987062,3.474549,0.324334368,0.315305789,0.136798985,9909.6,1962.300767,1152.4,597.6372646
1/4/10 12:00,24805.71,15805.43,-8283.14,1034.39,2261.2,1156.19,1707.166667,1378.635473,1433.666667,1588.891521,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,4.263748,3.866013,0.233747033,0.226738078,0.146292282,10009,1880.531574,1228.2,639.0334107
1/4/10 13:00,25303.29,16416,-8338.86,1136.08,2266.08,1268.35,1947.666667,1256.241007,1813,1698.199282,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,5.9366,6.357654,0.168263538,0.168840453,0.203689046,10331,1964.934477,1421.8,770.0920075
1/4/10 14:00,26688.29,17737.43,-8473.14,1419.06,2613.35,1353.33,1968,1364.025513,1705.333333,1787.322206,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,7.992197,8.025435,0.140755411,0.142601533,0.274218068,10966.8,2014.95129,1818.8,1059.46057
