,Temperature,std_temperature
205,7.86153846153848,3.0883676618587392
206,7.907692307692321,3.0852288467854434
207,9.19615384615385,2.7501084153713458
208,11.503846153846112,2.719545168943867
209,13.442307692307695,3.1281588479132223
210,14.726923076923047,3.4290804295893373
211,15.503846153846172,3.600471162583114
212,15.815384615384657,3.608508463802369
213,15.746153846153813,3.6143254070639723
214,15.084615384615367,3.4636311496377243
215,13.442307692307708,3.1352925316881133
216,11.534615384615359,2.9283012393106262
217,10.411538461538488,2.8786030562680147
218,9.973076923076919,2.8243307958602233
219,9.749999999999984,2.8577769137721174
220,9.488461538461557,2.8623662834691057
221,9.153846153846159,2.7780835387273988
222,8.761538461538482,2.626835865954831
223,8.34999999999999,2.4505570039543314
224,8.042307692307691,2.3372696955271612
225,7.846153846153848,2.3724467757367504
226,7.749999999999993,2.432255469038289
227,7.696153846153849,2.4332420074186345
228,7.615384615384627,2.4979517535298723
229,7.44999999999999,2.6325737301060426
230,7.43076923076923,2.650439516312272
231,8.746153846153852,2.451654014621029
232,11.146153846153846,2.65602320382546
233,13.18846153846153,3.0238680159322064
234,14.676923076923083,3.2657685840310924
235,15.638461538461522,3.445387684469819
236,16.034615384615407,3.546735588302761
237,15.973076923076885,3.6109483724013764
238,15.361538461538402,3.5118255250679122
239,13.726923076923052,3.096523737880797
240,11.819230769230728,2.6546869802225204
241,10.796153846153846,2.4403551654079645
242,10.338461538461543,2.493844273257506
243,10.130769230769227,2.618566189518395
244,9.938461538461546,2.7004416648365477
245,9.584615384615375,2.7653624770777574
246,9.04230769230771,2.723323133395831
247,8.511538461538455,2.62379143254213
248,8.149999999999993,2.5550559898192273
249,7.873076923076907,2.5405890247327667
250,7.615384615384609,2.5501430606202526
251,7.411538461538472,2.567099530598687
252,7.353846153846143,2.623190028557963
253,7.27692307692307,2.636383606101077
254,7.37307692307692,2.5474024533354087
255,8.83461538461539,2.676063997463162
256,11.376923076923067,3.3430524973443063
257,13.469230769230737,3.9297158506266925
258,14.873076923076946,4.219076606013147
259,15.80000000000001,4.449985434849239
260,16.26923076923076,4.6035541824889075
261,16.27692307692308,4.619469265651228
262,15.600000000000017,4.395465677094808
263,13.86923076923078,3.976292708504204
264,11.873076923076942,3.647036341205565
265,10.75769230769229,3.4526575915437148
266,10.242307692307675,3.3296446256820458
267,9.911538461538454,3.274134321550592
268,9.623076923076919,3.214411990464888
269,9.265384615384633,3.114184989390988
270,8.92307692307692,2.953626772480083
271,8.626923076923058,2.8165463485150273
272,8.365384615384603,2.819605961438189
273,8.119230769230773,2.8812368743173353
274,7.87692307692308,2.916354903972753
275,7.680769230769248,2.8885803254014415
276,7.4423076923076925,2.828775418864207
277,7.142307692307699,2.8687976575562106
